67954,CSI,48:4A:E9:1E:0C:C0,-91,128,-43,80,13,0,4,-4,1,-4,-3,-3,-3,1,0,6,-1,8,-6,11,-7,15,-3,14,1,12,1,14,-3,16,-3,17,-1,17,-2,17,-6,15,-7,10,-7,7,-9,4,-13,1,-14,-1,-14,-2,-14,-2,-15,-3,-14,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,4,9,4,8,2,6,1,3,-2,1,-5,-1,-4,-4,-3,-6,-6,-7,-10,-5,-12,-4,-13,-5,-12,-5,-8,-5,-8,-2,-8,2,-6,4,-6,4,-3,2,0,2,1,2,4,0,7,-2,8,-3,9,-5
67985,CSI,48:4A:E9:20:BE:E0,-90,128,-43,80,13,0,-12,7,-7,3,-8,-2,-10,-5,-7,-6,-4,-10,-6,-13,-8,-15,-5,-17,-2,-18,0,-15,2,-13,5,-13,7,-10,7,-6,8,-1,11,0,13,2,12,6,11,7,11,8,11,9,12,8,13,8,13,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-7,-1,-7,0,-5,1,-4,4,-2,7,1,10,4,13,7,15,9,14,13,12,14,10,11,8,11,9,10,6,7,-1,3,-2,0,0,-7,0,-12,1,-12,-1,-14,-1,-20,2,-23,3,-21,4,-19,5,-19,4
68016,CSI,48:4A:E9:20:BE:E1,-90,128,-44,64,13,0,7,9,5,8,3,6,-3,7,-7,10,-9,9,-13,7,-14,8,-15,9,-17,9,-17,6,-14,2,-13,1,-12,0,-10,-3,-6,-6,-4,-10,-4,-15,-3,-15,-2,-14,-1,-16,0,-16,3,-15,3,-13,0,-12,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,6,9,2,12,-1,11,-4,9,-7,10,-8,10,-12,9,-16,8,-17,5,-18,2,-18,2,-14,1,-10,0,-8,0,-6,1,-1,1,6,0,8,0,7,4,10,11,11,14,13,14,14,12,11,10,6
68048,CSI,C6:4E:82:78:A4:F6,-77,128,28,-64,1,0,-33,-4,-36,-3,-37,-2,-34,1,-33,4,-31,4,-25,5,-20,6,-17,5,-14,4,-13,2,-12,1,-13,0,-13,-3,-12,-6,-12,-7,-13,-8,-15,-8,-16,-9,-16,-10,-15,-9,-14,-9,-13,-10,-10,-11,-9,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,18,6,18,2,16,-1,13,-4,11,-8,11,-12,11,-17,11,-22,10,-26,10,-29,13,-32,14,-35,15,-37,18,-35,21,-31,22,-27,21,-23,19,-19,18,-16,15,-14,11,-11,6,-11,2,-14,-1,-17,-3,-19,-6
68090,CSI,C6:4E:82:78:A4:F6,-77,128,28,-64,1,0,-17,11,-23,10,-26,10,-28,11,-29,12,-28,14,-25,15,-21,17,-18,18,-15,16,-11,13,-8,13,-7,12,-8,9,-9,7,-10,3,-10,-1,-10,-4,-10,-6,-11,-8,-12,-10,-11,-11,-11,-11,-11,-12,-9,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,24,-6,26,-4,27,-4,25,-3,22,-1,19,-1,17,0,15,3,11,7,7,12,3,16,-1,20,-5,24,-7,30,-8,35,-9,38,-8,40,-6,40,-2,39,2,37,5,35,6,31,6,27,6,23,5,18,1,13
68121,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,-5,17,-5,15,-6,9,-6,3,-10,-3,-12,-6,-10,-8,-8,-11,-7,-14,-7,-14,-5,-12,-2,-12,0,-15,1,-15,3,-10,6,-6,8,-5,8,-3,10,0,12,3,12,5,12,7,12,8,11,8,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,5,-1,3,1,5,7,6,9,5,8,4,12,2,17,-1,17,-4,15,-6,13,-7,12,-7,12,-8,8,-8,5,-6,1,-3,-4,0,-5,3,-3,5,-6,8,-10,12,-11,16,-10,19,-7,19,-8,17,-12,14
68163,CSI,48:4A:E9:20:EE:80,-66,128,-42,96,13,0,18,-27,18,-25,16,-22,12,-20,9,-18,4,-18,-1,-18,-6,-19,-10,-20,-13,-22,-16,-26,-17,-29,-16,-32,-14,-34,-11,-35,-8,-35,-5,-33,-2,-30,0,-26,0,-21,0,-16,-2,-11,-5,-8,-9,-6,-12,-4,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-5,8,-7,11,-8,14,-9,17,-10,20,-9,21,-8,22,-7,23,-5,23,-4,21,-4,20,-4,18,-4,17,-6,16,-7,14,-9,13,-11,12,-14,11,-17,11,-20,11,-23,11,-26,12,-28,14,-30,15,-32,16,-33
68194,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,-8,14,-7,11,-9,8,-11,6,-9,5,-9,2,-11,-3,-16,-7,-17,-6,-15,-4,-14,-6,-15,-9,-15,-11,-12,-12,-7,-12,-5,-10,-4,-10,-2,-11,4,-14,9,-17,9,-16,10,-12,12,-12,10,-11,6,-9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,2,-10,5,-7,8,-2,8,0,8,3,10,10,11,15,10,14,9,12,8,10,6,9,7,10,6,10,1,7,-1,4,-1,2,-2,-2,-1,-5,3,-7,9,-10,13,-14,16,-15,16,-14,15,-11,14,-10,13
68236,CSI,34:6F:24:C9:7A:05,-91,128,30,-32,1,0,7,0,10,1,13,4,12,6,7,5,4,3,4,4,3,6,1,5,1,2,0,1,-4,5,-6,12,-7,13,-7,12,-8,11,-8,11,-7,14,-6,16,-5,14,-5,10,-4,6,-2,5,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,9,-3,8,-5,7,-6,9,-3,11,-1,11,-1,10,1,9,3,6,3,4,2,4,2,3,2,-1,0,-7,-2,-11,-1,-11,0,-13,0,-17,-3,-16,-3,-14,-3,-12,-4,-13,-4,-15,-3,-14,1,-10,6,-6
68268,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,17,3,12,2,7,2,3,6,0,10,0,9,-1,11,-3,15,-6,16,-6,14,-6,11,-6,9,-5,7,-4,4,-6,0,-8,-3,-8,-5,-9,-8,-6,-10,-3,-12,-6,-14,-5,-16,-1,-14,-1,-9,-1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-6,0,-7,-2,-7,-5,-8,-10,-10,-13,-11,-14,-11,-17,-9,-20,-8,-18,-7,-17,-6,-16,-7,-14,-6,-9,-1,-4,1,-3,0,-1,2,2,5,4,2,11,-1,17,1,19,-2,19,-7,16,-7,14,-4,12,-1
68299,CSI,48:4A:E9:20:BE:E1,-87,128,-44,64,13,0,-15,-7,-12,-8,-11,-9,-10,-13,-6,-14,1,-14,5,-14,6,-14,6,-12,8,-9,9,-8,9,-8,8,-9,8,-7,9,-5,12,-3,12,0,10,4,11,10,15,13,13,13,5,14,3,13,7,10,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-6,-8,-9,-4,-11,-2,-11,1,-12,7,-12,10,-10,13,-8,15,-9,17,-9,18,-3,18,2,16,3,14,1,13,1,8,0,3,-2,0,-2,-3,-4,-9,-6,-14,-9,-14,-12,-11,-14,-11,-15,-11,-17,-12,-18,-13
68331,CSI,48:4A:E9:20:EE:80,-68,128,-42,96,13,0,28,17,26,17,24,15,22,12,21,9,20,6,20,2,21,-2,23,-5,25,-8,28,-9,31,-9,34,-9,36,-7,37,-4,35,0,33,3,29,4,25,4,20,4,16,2,12,0,9,-4,8,-8,8,-11,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,5,10,7,11,9,11,12,11,14,10,16,9,17,9,18,8,18,8,17,8,16,8,16,9,15,10,15,11,14,13,13,15,12,17,12,19,11,21,11,23,11,24,12,26,12,28,13,29,14,30,14
68364,CSI,48:4A:E9:20:BE:E0,-87,128,-43,80,13,0,3,12,1,12,-2,10,-3,9,-3,8,-7,4,-10,2,-11,2,-13,1,-14,-1,-15,-2,-16,-4,-16,-9,-12,-9,-5,-8,-3,-8,-2,-10,1,-11,3,-9,7,-8,10,-10,11,-10,12,-7,13,-6,13,-8,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,-3,6,-5,5,-7,4,-10,4,-13,4,-17,2,-18,2,-19,2,-20,-1,-20,-3,-17,-6,-12,-6,-10,-4,-7,-5,-3,-6,-2,-5,1,-1,5,7,9,10,11,8,13,7,15,7,15,7,16,8,15
68396,CSI,48:4A:E9:20:BE:E1,-87,128,-44,64,13,0,-4,-19,0,-15,3,-9,5,-6,7,-4,7,-5,9,-4,13,-3,16,-3,19,0,20,-1,16,-2,12,1,11,6,9,10,4,10,1,10,-2,10,-7,9,-10,9,-11,11,-12,11,-13,10,-13,7,-14,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-11,-5,-7,-8,-7,-9,-5,-8,-1,-9,2,-12,4,-13,8,-10,10,-7,10,-6,11,-4,14,-2,12,-2,11,-2,9,-1,4,1,-1,1,-5,0,-9,-1,-14,0,-18,-1,-22,-5,-22,-7,-20,-7,-20,-7,-18
68437,CSI,48:4A:E9:20:BE:E2,-87,128,-42,96,13,0,-17,-1,-10,-5,-8,-6,-5,-7,-4,-8,-3,-10,0,-14,3,-17,4,-20,4,-18,4,-16,5,-16,3,-15,4,-9,8,-4,9,0,9,2,9,7,6,11,2,11,2,12,3,13,4,12,3,11,3,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-9,2,-7,4,-5,6,-2,10,2,15,4,13,5,11,9,13,11,12,11,11,11,11,11,8,9,4,9,2,9,1,3,1,-4,0,-6,0,-8,-1,-12,-1,-16,1,-18,-2,-19,-3,-21,-1,-20,1,-18,4
68469,CSI,40:1A:58:3F:40:94,-92,128,28,-64,1,0,9,3,10,4,8,1,3,-2,5,-2,8,2,7,3,4,-1,3,-3,3,-3,6,-5,10,-4,10,-3,8,-2,7,-1,5,-2,4,-3,5,-3,5,-2,5,-2,5,-3,4,-5,3,-5,3,-3,3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,-3,2,-1,3,1,4,3,5,4,3,2,0,1,-1,4,-1,5,-2,3,-1,2,-1,1,0,1,0,2,0,3,1,7,3,9,5,7,5,4,4,5,1,8,-4,8,-6,8,-3,9,-2,12,-6
68490,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,9,7,5,9,1,12,-2,12,-5,11,-8,11,-11,10,-10,8,-9,9,-12,10,-15,9,-13,8,-12,6,-11,2,-7,-3,-5,-8,-5,-12,-7,-13,-7,-13,-5,-15,-1,-15,2,-14,1,-17,2,-19,3,-17,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,6,7,8,6,9,4,10,1,10,-4,12,-7,13,-11,10,-16,5,-16,2,-16,2,-16,1,-14,-2,-11,-2,-6,-1,-2,0,1,2,4,5,10,7,17,7,17,10,16,12,17,14,18,16,17,14,13
68532,CSI,48:4A:E9:20:EE:80,-68,128,-42,96,13,0,-32,16,-29,14,-26,11,-21,10,-16,10,-10,10,-5,12,1,14,7,17,10,20,12,25,13,29,14,32,12,35,9,36,6,37,3,35,0,30,-2,25,-2,20,-2,14,1,8,4,3,8,-1,12,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-6,-4,-6,-7,-6,-10,-7,-13,-9,-14,-11,-15,-12,-17,-14,-17,-16,-17,-16,-16,-16,-16,-16,-15,-15,-15,-13,-15,-11,-14,-9,-14,-6,-15,-2,-16,2,-17,6,-18,9,-20,13,-22,16,-24,19,-27,20,-29,20
68563,CSI,48:4A:E9:20:BE:E0,-89,128,-43,80,13,0,14,-8,12,-6,9,-5,8,0,6,6,5,10,2,14,-1,17,1,17,4,15,5,15,3,15,-1,14,-5,10,-6,6,-7,3,-8,0,-10,-1,-12,-3,-12,-5,-11,-9,-11,-13,-12,-14,-12,-13,-10,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,-9,1,-10,0,-12,-1,-11,-4,-9,-10,-12,-11,-14,-12,-10,-14,-7,-15,-9,-17,-9,-17,-2,-12,5,-8,6,-5,3,0,2,2,1,3,-1,4,-3,9,-4,15,-5,16,-8,15,-10,16,-9,18,-7,18,-9
68605,CSI,48:4A:E9:20:BE:E1,-89,128,-44,64,13,0,-16,3,-14,2,-11,0,-6,-3,-4,-6,-4,-8,-2,-12,1,-14,4,-14,4,-14,3,-15,6,-14,11,-10,13,-9,12,-8,10,-4,8,2,9,8,9,10,8,11,7,13,7,14,5,15,4,16,2,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,5,-2,7,0,9,0,10,0,11,2,13,3,14,7,14,13,12,16,8,15,7,12,7,11,4,9,3,6,4,3,0,0,-4,-4,-4,-8,-3,-13,-2,-19,1,-21,3,-20,4,-22,4,-23,2,-20,4
68637,CSI,48:4A:E9:20:BE:E2,-89,128,-42,96,13,0,10,12,5,7,3,5,1,5,-4,5,-8,5,-11,4,-13,4,-16,2,-16,-1,-14,-1,-14,3,-14,3,-12,-2,-8,-7,-4,-8,-1,-8,2,-11,5,-14,8,-14,10,-12,11,-12,11,-12,11,-11,12,-9,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,4,10,-1,12,-5,12,-6,9,-11,9,-15,9,-16,5,-16,1,-18,1,-19,0,-17,-2,-15,-1,-13,-1,-10,-3,-6,-3,-1,1,1,1,3,1,7,3,11,7,14,8,15,8,16,11,16,13,15,12,14
68668,CSI,48:4A:E9:1E:0C:C0,-91,128,-43,80,13,0,4,-2,1,-2,-1,-1,-4,-2,-6,-2,-8,1,-10,5,-10,12,-11,15,-14,13,-15,9,-16,7,-14,12,-12,13,-11,9,-9,7,-8,3,-10,-1,-12,-2,-13,-6,-13,-10,-12,-11,-10,-12,-9,-12,-8,-13,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,10,-1,11,-2,10,-1,8,0,4,-1,1,-2,-2,-3,-2,-3,-3,-3,-4,-4,-3,-5,-4,-7,-8,-11,-9,-13,-7,-10,-6,-7,-3,-6,-1,-5,1,-4,2,0,2,3,3,5,3,8,3,8,6,8,5
68700,CSI,34:6F:24:C9:7A:05,-89,128,30,-32,1,0,4,4,1,7,0,5,-1,4,-3,6,-5,7,-8,5,-9,1,-9,2,-10,4,-13,4,-14,2,-12,0,-13,1,-15,1,-16,1,-15,4,-14,6,-12,6,-11,6,-10,6,-8,5,-4,3,1,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,11,1,13,-1,14,0,12,2,12,3,10,4,6,5,3,6,2,7,1,6,-1,5,-5,3,-6,2,-7,3,-10,4,-12,5,-16,4,-20,2,-19,4,-18,4,-18,0,-17,3,-13,7,-9,9,-7,12,-8
68731,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,13,7,11,7,11,8,6,10,-1,10,-6,10,-11,10,-13,10,-12,8,-11,9,-12,7,-12,4,-10,5,-9,5,-10,3,-10,-2,-9,-9,-8,-12,-6,-14,-4,-15,-3,-15,-4,-13,-4,-14,-3,-16,-6,-16,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,11,6,6,8,0,10,-4,11,-5,11,-8,10,-11,9,-15,7,-17,6,-16,1,-16,-3,-16,-4,-14,-4,-10,-3,-6,-2,-3,-3,1,-3,6,0,9,4,11,8,12,12,11,15,11,17,13,14,13,10,12
68763,CSI,48:4A:E9:1E:0C:C0,-90,128,-43,80,13,0,-1,-5,1,-1,2,2,3,3,3,5,5,7,10,8,12,11,8,11,7,9,9,7,11,5,12,2,14,2,14,2,13,2,11,3,10,4,11,5,10,7,8,8,6,9,5,8,4,9,4,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-7,-5,-7,-6,-6,-6,-5,-5,-5,-6,-5,-3,-2,1,1,0,1,-4,-1,-6,1,-7,1,-9,-3,-10,-5,-10,-5,-7,-3,-4,-2,-4,0,-4,0,-1,1,1,3,1,3,1,1,0,2,-2,6,-2,6,-1
68804,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,0,14,-4,13,-6,9,-7,5,-8,4,-9,0,-10,-4,-10,-5,-8,-8,-6,-10,-7,-10,-7,-10,-4,-10,0,-12,3,-12,5,-10,8,-8,11,-3,12,-1,12,-1,12,1,13,0,13,-2,10,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,7,7,9,2,11,-3,14,-4,17,-6,19,-10,17,-12,15,-12,14,-12,12,-12,9,-12,8,-11,6,-10,2,-12,-1,-9,-3,-1,-5,4,-7,5,-8,9,-5,14,-2,16,-5,19,-6,23,-4,25,-4,23
68835,CSI,48:4A:E9:20:BE:E1,-88,128,-44,64,13,0,9,-17,7,-11,5,-5,7,-3,8,0,6,6,5,8,4,9,4,10,1,11,-1,14,-1,16,-5,11,-10,6,-12,2,-12,-1,-11,-1,-12,-3,-12,-8,-10,-10,-7,-11,-7,-11,-7,-11,-6,-10,-6,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,1,-12,3,-12,6,-11,8,-9,13,-9,19,-8,18,-4,18,-3,17,-4,16,-6,19,-5,19,2,14,5,9,2,6,0,3,4,1,8,-4,6,-8,3,-9,2,-8,4,-14,7,-20,6,-21,5,-17,5,-13
68867,CSI,48:4A:E9:20:EE:80,-67,128,-42,96,13,0,16,-27,16,-26,16,-24,14,-22,12,-21,9,-20,6,-20,2,-22,-1,-23,-3,-25,-5,-28,-5,-31,-3,-33,-1,-35,1,-36,5,-35,7,-32,8,-28,9,-24,8,-21,6,-17,3,-15,-1,-13,-4,-13,-7,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-10,5,-11,7,-13,10,-13,12,-12,14,-12,15,-11,16,-10,16,-9,16,-8,15,-8,14,-9,13,-10,13,-12,13,-13,12,-15,12,-16,12,-17,12,-19,12,-20,12,-21,12,-23,13,-25,13,-25,14,-26,15,-27
68908,CSI,48:4A:E9:20:BE:E0,-87,128,-43,80,13,0,1,10,-2,10,-4,10,-5,6,-4,0,-5,-1,-11,-4,-14,-7,-10,-6,-10,-5,-12,-7,-12,-8,-10,-9,-7,-10,-2,-12,0,-12,1,-11,4,-12,9,-13,12,-11,11,-10,11,-9,9,-7,8,-5,11,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,5,7,7,5,8,1,11,0,14,-2,18,-4,19,-5,19,-5,17,-9,13,-13,11,-13,11,-10,8,-8,4,-4,0,-2,-1,-1,-3,3,-7,8,-9,13,-8,15,-5,16,-4,19,-5,22,-6,21,-2,19
68940,CSI,48:4A:E9:20:EE:80,-66,128,-42,96,13,0,28,-11,27,-10,24,-9,21,-10,19,-11,16,-12,14,-15,12,-18,11,-21,12,-25,13,-27,15,-29,17,-30,19,-29,22,-28,23,-25,23,-22,22,-18,19,-15,16,-13,12,-11,9,-11,5,-12,2,-14,1,-17,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,8,-5,10,-5,12,-5,14,-4,16,-2,17,0,17,1,17,2,17,3,16,3,16,3,16,2,15,1,15,-1,16,-3,16,-5,17,-6,19,-7,20,-9,21,-10,22,-11,23,-12,24,-13,26,-13,27,-13,27,-13
68982,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,-13,-8,-11,-5,-6,-6,0,-6,4,-6,8,-7,12,-8,13,-7,14,-5,16,-3,18,-3,17,-8,14,-8,12,-1,10,4,7,8,4,12,3,13,-3,13,-6,10,-6,9,-6,10,-8,9,-8,6,-8,7,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-5,0,-4,3,-3,6,-2,9,0,12,3,14,5,16,6,18,8,18,9,14,10,14,10,14,8,11,5,9,1,5,-2,-1,-4,-4,-5,-4,-6,-4,-8,-10,-13,-14,-18,-9,-22,-6,-24,-8,-23,-10,-20,-10
69013,CSI,48:4A:E9:20:BE:E1,-89,128,-44,64,13,0,-9,7,-7,7,-8,2,-7,-2,-5,-4,-5,-4,-2,-6,1,-11,0,-14,-3,-15,-2,-17,3,-17,5,-13,3,-10,4,-8,9,-5,11,-1,9,3,10,6,11,8,12,9,10,9,7,8,7,8,7,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,5,0,6,1,7,3,8,8,8,14,5,16,3,17,2,18,3,18,2,18,0,16,-3,12,-4,9,-4,5,-3,1,-2,-2,-2,-8,-2,-11,2,-11,6,-11,6,-14,8,-16,10,-15,12,-15,12,-21,12
69045,CSI,48:4A:E9:20:BE:E2,-89,128,-42,96,13,0,6,-16,6,-9,5,-1,8,3,11,3,9,4,9,8,6,9,3,10,4,12,5,13,4,14,2,13,1,11,-3,11,-6,8,-8,4,-10,2,-13,2,-16,0,-14,-3,-12,-4,-13,-4,-13,-3,-9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-9,2,-8,-1,-9,-5,-8,-10,-6,-12,-6,-14,-5,-17,-5,-18,-6,-18,-4,-17,0,-16,3,-13,0,-8,-3,-5,0,-4,1,0,0,6,-1,9,-3,10,-5,12,-7,13,-8,12,-10,12,-17,10,-18,6,-14
69076,CSI,48:4A:E9:20:BE:E0,-89,128,-43,80,13,0,14,-9,10,-4,7,-1,7,0,7,1,10,3,12,8,12,12,10,11,10,8,11,8,8,10,5,12,2,12,1,9,2,9,0,11,-3,13,-5,13,-8,11,-10,10,-10,11,-8,12,-9,11,-9,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,5,6,8,3,10,-1,14,-6,16,-10,12,-11,6,-13,3,-16,3,-18,2,-17,1,-16,-2,-13,-4,-10,0,-5,0,1,0,2,1,3,4,5,9,5,13,5,16,5,18,3,17,1,16,-2,19,-6
69108,CSI,48:4A:E9:20:BE:E1,-88,128,-44,64,13,0,-13,4,-12,2,-11,-1,-11,-3,-9,-4,-4,-8,1,-12,2,-13,2,-13,0,-13,-1,-14,1,-15,5,-14,7,-11,10,-8,11,-6,12,-5,12,-1,12,3,11,4,11,3,13,3,14,5,13,6,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,2,-10,2,-10,5,-11,8,-8,9,-4,11,-4,14,-3,18,2,21,5,19,5,17,8,14,8,9,4,5,3,7,1,6,-3,3,-3,1,-7,-2,-13,-5,-16,-6,-17,-4,-18,-4,-18,-6,-18,-6,-19,-2
69139,CSI,48:4A:E9:20:BE:E2,-87,128,-42,96,13,0,2,13,-1,8,-4,4,-9,0,-13,-2,-13,-4,-12,-3,-10,-6,-12,-10,-13,-12,-10,-9,-9,-8,-9,-10,-6,-11,0,-11,4,-11,5,-10,7,-7,13,-4,15,-2,13,-1,14,3,15,6,13,6,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,8,3,11,0,12,-2,11,-4,10,-8,12,-11,13,-16,12,-19,10,-20,9,-18,7,-17,5,-15,3,-14,1,-12,0,-8,-5,-4,-8,-1,-4,4,-2,8,-3,11,-3,14,-3,19,-3,24,-4,22,-7,15
69171,CSI,48:4A:E9:1E:0C:C2,-91,128,-42,96,13,0,-7,-3,-3,-1,-3,1,-1,3,4,0,8,-4,10,-7,11,-9,11,-9,12,-8,13,-6,16,-6,17,-8,15,-6,13,-5,11,-5,8,0,5,4,3,7,2,11,1,12,1,13,1,13,0,13,-2,13,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-7,-7,-8,-8,-9,-5,-8,-4,-5,-3,-2,-2,2,-1,2,0,2,3,3,6,6,6,5,4,2,5,1,7,3,5,3,5,3,7,3,6,0,1,-4,-2,-6,-5,-4,-7,-2,-6,-5,-5,-6,-5,-3
69202,CSI,C6:4E:82:78:A4:F6,-77,128,28,-64,1,0,-25,-12,-25,-11,-25,-10,-24,-7,-25,-6,-24,-6,-22,-4,-19,-2,-17,-1,-18,0,-17,2,-15,3,-13,2,-12,2,-12,1,-12,0,-12,-1,-13,-3,-12,-5,-12,-7,-13,-7,-13,-7,-13,-6,-11,-7,-10,-8,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-18,2,-18,0,-18,-2,-18,-4,-19,-7,-21,-9,-23,-9,-25,-11,-26,-12,-27,-12,-29,-11,-29,-10,-28,-11,-26,-11,-25,-12,-24,-11,-21,-10,-18,-10,-17,-11,-16,-11,-17,-11,-18,-10,-18,-10,-20,-11,-21,-11,-21,-9
69244,CSI,C6:4E:82:78:A4:F6,-77,128,28,-64,1,0,26,-8,26,-9,26,-10,26,-11,24,-13,21,-15,17,-15,13,-14,11,-14,9,-13,6,-13,6,-14,6,-12,6,-10,6,-9,6,-9,8,-9,9,-9,10,-8,11,-7,12,-8,11,-8,10,-7,11,-7,11,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,11,-18,15,-14,16,-11,18,-10,20,-8,22,-6,25,-5,28,-6,31,-7,32,-8,32,-9,32,-10,31,-11,29,-10,28,-10,26,-10,23,-9,23,-6,22,-5,21,-3,20,-1,20,-1,20,-3,20,-4,22,-4,21,-3
69286,CSI,C6:4E:82:78:A4:F6,-77,128,28,-64,1,0,29,-11,28,-12,26,-13,25,-14,22,-14,18,-13,15,-12,11,-10,8,-9,6,-9,6,-8,7,-8,8,-8,10,-8,12,-6,12,-5,13,-7,14,-8,14,-9,14,-9,15,-10,14,-10,12,-8,12,-7,12,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,18,-13,19,-12,18,-12,18,-11,20,-10,21,-10,21,-10,23,-9,25,-8,27,-8,25,-7,25,-5,25,-4,25,-3,24,-1,25,0,24,1,24,2,24,3,22,2,22,0,23,-1,25,0,25,-1,27,-3,30,-5
69317,CSI,48:4A:E9:20:BE:E0,-90,128,-43,80,13,0,1,-13,5,-9,9,-7,8,-6,5,-7,5,-5,9,0,11,4,10,1,11,0,13,2,13,4,10,4,6,6,5,8,3,9,0,11,-1,13,-4,13,-8,13,-9,11,-8,8,-8,8,-9,8,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-12,-3,-11,-8,-10,-9,-9,-12,-8,-17,-6,-18,-4,-18,0,-20,4,-19,6,-18,10,-16,10,-11,7,-6,7,-6,5,-3,3,2,1,4,-3,5,-7,3,-9,0,-13,3,-17,7,-17,6,-19,2,-20,6,-18
